rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
1582317178710725505,,94,,1582317178,709781885,"""service""",1,94
1582317185123120400,,95,,1582317185,122729063,"""service""",0,95
1582317186276669161,,96,,1582317186,276453018,"""user""",2,96
1582317186710836098,,97,,1582317186,710567951,"""user""",1,97
1582317187020191849,,98,,1582317187,19865989,"""user""",0,98
1582317188758861638,,99,,1582317188,758194923,"""service""",0,99
1582317195442766363,,100,,1582317195,441849946,"""service""",0,100
1582317202459434550,,101,,1582317202,458884000,"""service""",0,101
1582317203635001060,,102,,1582317203,634835958,"""user""",1,102
1582317203802736962,,103,,1582317203,802545070,"""user""",0,103
1582317204226806135,,104,,1582317204,226464986,"""user""",1,104
1582317204648558610,,105,,1582317204,648395061,"""user""",2,105
1582317206693360397,,106,,1582317206,692481994,"""service""",1,106
