time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,trial_marker,sip_puff_before_frame_id,user_vel
1582328770213940822,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770219567189,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770224179706,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770229725730,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770234277555,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770239467162,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770244343517,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770250717508,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770254524665,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770264923452,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770264939864,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770275001275,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770276691352,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770284880812,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770285625342,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770294082044,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770295008770,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770300072698,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770305113207,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770310137297,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770315350176,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770319980593,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770325490894,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770330258334,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770335511477,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770339523820,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770345648663,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770349629785,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770355824867,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770359543088,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770365920841,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770369883615,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770376045118,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770379645180,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770386167141,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770389478014,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770396298206,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770400255353,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770406396274,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770409666900,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770416469064,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770419413257,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770426533438,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770437454235,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770438706033,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770447316596,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770457296656,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770457299394,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770467210463,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770468539425,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770475672134,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770477326281,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770482909581,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770487446553,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770489736501,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770497252317,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770497709667,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770504348315,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770507635438,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770511223165,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770517750654,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770519435974,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770527916049,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770530325695,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770537979558,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770539441661,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770548426868,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770554766155,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770558468728,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770566650760,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770568467519,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770576281338,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770578540585,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770584059469,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770588650799,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770591093046,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770598731609,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770600310533,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770609345627,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770612836746,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770619302631,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770626617186,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770629188627,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770636165826,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770639343313,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770643712845,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770649503284,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770650783623,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770659435620,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770659656970,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770669726265,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770670299739,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770679445496,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770679875537,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770689416947,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770689854698,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770699306414,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770699959294,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770709543904,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770710084228,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770720145334,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770720210500,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770730987784,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770738029019,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770741108668,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770750891158,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770756989233,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770761005094,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770767648334,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770771059889,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770774931257,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770781095070,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770781975493,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770788652891,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770791180686,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770796213273,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770801343500,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770802187227,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770809484018,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770811395191,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770820160002,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770821460232,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770831947251,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770832701940,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770841851862,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770847810851,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770851871873,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770856441627,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770861932261,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770863891948,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770870718404,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770872012382,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770879366647,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770882052213,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770892677213,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770894976442,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770902576197,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328770906963512,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328770912498030,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
