time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
1582330061005174503,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061008172232,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061015381449,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061017908482,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061025479039,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061028268011,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061035600742,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061038252415,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061045671285,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061048201987,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061055837812,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061058310436,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061065979567,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061068237035,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061076107658,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061077487166,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061086188880,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061088229062,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061096341053,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061098385001,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061106335264,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061107508904,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061116464503,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061117601355,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061126777855,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061127627735,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061136722949,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061138493757,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061146879499,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061148527500,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061156938855,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061158285661,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061167035231,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061167634841,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061177289327,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061177551101,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061187448618,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061187798859,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061197625323,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061198617065,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061207240291,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061207583932,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061217665391,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061217787109,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061227833639,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061227963007,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061237937700,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061238001301,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061247475255,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061247903766,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061258071016,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061258100239,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061267722806,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061268269940,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061278166631,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061278325138,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061288263872,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061288475339,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061297529679,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061298573864,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061307453549,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061308631565,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061317595054,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061318800414,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061327471925,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061328846390,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061338126418,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061338971866,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061347459402,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061349077904,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061358159121,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061359143746,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061368132187,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061369287988,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061378378095,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061379421862,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061388407189,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061389463735,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061397379593,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061399605233,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061408170200,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061409620975,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061417423803,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061419792307,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061427692413,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061429853566,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061438162667,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061439907103,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061447583860,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061450029756,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061457389093,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061460104260,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061468118559,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061470233964,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061477337896,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061480295041,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061488157615,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061490424976,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061498571818,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061500568083,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061507391926,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061510673740,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061517519528,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061520813890,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061528174578,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061530857517,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061537812479,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061540909401,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061547404520,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061551038924,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061557933168,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061561147844,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061567309027,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061571274462,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061578227992,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061581420503,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061587549589,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061591456800,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061598267815,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061601621127,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061608199188,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061611643630,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061618246147,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061621852669,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061628291073,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061631965710,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061637567130,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061642024288,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061648307417,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061652132463,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061658147114,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061662180637,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061668352064,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061672329132,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061678105108,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061681699745,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330061682518443,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330061682586992,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061686563261,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330061687215666,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330061688394818,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330061688599925,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061689112061,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330061690444146,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330061690975992,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330061692531175,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330061694500349,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330061695326532,,,,,,,,,Zero Band,[0.0016592431347817183],"[0, 0, 0, 0]",,,,,,,,,,
1582330061696518906,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061699182887,"[22.5, 10.0]",1.57079637051,"[0.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061702268710,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061702416577,,,,,,,,,Soft Sip,[0.023343447595834732],"[0, 0, 1, 0]",,,,,,,,,,
1582330061702691768,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061702839814,,,,,,,,,,,,,,,,,,,,,"[-1.0, 0.0, 0.0]"
1582330061706864679,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061707133586,,,,,,,,,Soft Sip,[0.03420161083340645],"[0, 0, 1, 0]",,,,,,,,,,
1582330061707396146,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061709650767,"[22.489999771118164, 10.0]",1.57079637051,"[-1.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061712365165,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061712666635,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061712797007,,,,,,,,,Soft Sip,[0.04505977779626846],"[0, 0, 1, 0]",,,,,,,,,,
1582330061712943920,,,,,,,,,,,,,,,,,,,,,"[-2.0, 0.0, 0.0]"
1582330061716594321,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061716958434,,,,,,,,,Soft Sip,[0.06674397736787796],"[0, 0, 1, 0]",,,,,,,,,,
1582330061717049389,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061718167926,"[22.469999313354492, 10.0]",1.57079637051,"[-2.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061722019603,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061722305790,,,,,,,,,Soft Sip,[0.08846031129360199],"[0, 0, 1, 0]",,,,,,,,,,
1582330061722393283,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061723065216,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061726492012,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061726792413,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061726861896,,,,,,,,,Soft Sip,[0.0993184745311737],"[0, 0, 1, 0]",,,,,,,,,,
1582330061729013090,"[22.439998626708984, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061732005439,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061732189247,,,,,,,,,Soft Sip,[0.11017663776874542],"[0, 0, 1, 0]",,,,,,,,,,
1582330061732356184,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061733167064,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061736309160,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061736540107,,,,,,,,,Soft Sip,[0.13186083734035492],"[0, 0, 1, 0]",,,,,,,,,,
1582330061736732200,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061737885172,"[22.409997940063477, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061740944753,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061741107818,,,,,,,,,Soft Sip,[0.14271900057792664],"[0, 0, 1, 0]",,,,,,,,,,
1582330061741232412,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061743236542,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061745198507,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061745674194,,,,,,,,,Soft Sip,[0.16443534195423126],"[0, 0, 1, 0]",,,,,,,,,,
1582330061745681940,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061748140362,"[22.37999725341797, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061750387503,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061750787111,,,,,,,,,Soft Sip,[0.17529350519180298],"[0, 0, 1, 0]",,,,,,,,,,
1582330061750853327,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061753383729,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061754658204,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061754813670,,,,,,,,,Soft Sip,[0.18611954152584076],"[0, 0, 1, 0]",,,,,,,,,,
1582330061754934979,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061757500937,"[22.34999656677246, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061760000428,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061760176266,,,,,,,,,Soft Sip,[0.2078358680009842],"[0, 0, 1, 0]",,,,,,,,,,
1582330061760325719,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061763474715,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061764724982,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061764856548,,,,,,,,,Soft Sip,[0.22955219447612762],"[0, 0, 1, 0]",,,,,,,,,,
1582330061765070247,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061768503269,"[22.319995880126953, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061770068702,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061770295538,,,,,,,,,Soft Sip,[0.2403782308101654],"[0, 0, 1, 0]",,,,,,,,,,
1582330061770427208,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061773671794,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061774837393,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061775131601,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061775259076,,,,,,,,,Soft Sip,[0.2512364089488983],"[0, 0, 1, 0]",,,,,,,,,,
1582330061778467628,"[22.289995193481445, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061780801835,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061780980969,,,,,,,,,Soft Sip,[0.26209455728530884],"[0, 0, 1, 0]",,,,,,,,,,
1582330061781104927,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061783833373,,,,,,,,,,,,,,,,,,,,,"[-3.0, 0.0, 0.0]"
1582330061785049984,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061785292502,,,,,,,,,Soft Sip,[0.27295273542404175],"[0, 0, 1, 0]",,,,,,,,,,
1582330061785395636,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061788866175,"[22.259994506835938, 10.0]",1.57079637051,"[-3.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061790525181,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061790609237,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061790771002,,,,,,,,,Soft Sip,[0.28381088376045227],"[0, 0, 1, 0]",,,,,,,,,,
1582330061791235637,,,,,,,,,Soft-Hard Sip Deadband,[0.30549511313438416],"[0, 0, 0, 0]",,,,,,,,,,
1582330061791289837,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061791886605,,,,,,,,,Soft-Hard Sip Deadband,[0.3163532614707947],"[0, 0, 0, 0]",,,,,,,,,,
1582330061791981615,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061792532706,,,,,,,,,Soft-Hard Sip Deadband,[0.3380695879459381],"[0, 0, 0, 0]",,,,,,,,,,
1582330061792669128,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061793258907,,,,,,,,,Soft-Hard Sip Deadband,[0.348927766084671],"[0, 0, 0, 0]",,,,,,,,,,
1582330061793425945,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061793847926,,,,,,,,,,,,,,,,,,,,,"[-2.0, 0.0, 0.0]"
1582330061793950549,,,,,,,,,Soft-Hard Sip Deadband,[0.3597537875175476],"[0, 0, 0, 0]",,,,,,,,,,
1582330061794059659,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061794739427,,,,,,,,,Soft-Hard Sip Deadband,[0.348927766084671],"[0, 0, 0, 0]",,,,,,,,,,
1582330061794832955,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061795435906,,,,,,,,,Soft-Hard Sip Deadband,[0.3380695879459381],"[0, 0, 0, 0]",,,,,,,,,,
1582330061795519441,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061796020678,,,,,,,,,Soft-Hard Sip Deadband,[0.3272114396095276],"[0, 0, 0, 0]",,,,,,,,,,
1582330061796161182,,,,,,,,,,,,,,,,,,,,Soft-Hard Sip Deadband,
1582330061796795230,,,,,,,,,Soft-Hard Sip Deadband,[0.30549511313438416],"[0, 0, 0, 0]",,,,,,,,,,
1582330061796884545,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061798239041,"[22.239994049072266, 10.0]",1.57079637051,"[-2.0, 0.0]",-0.0,,p1,1.5707963267899998,x,,,,,,,,,,,,,
1582330061801935590,,,,,,,,,,,,,move_n,Soft Sip,0.00687281900507,Soft Sip,False,True,,,
1582330061802197427,,,,,,,,,,,,,,,,,,,,Soft Sip,
1582330061802215723,,,,,,,,,Soft Sip,[0.2946690618991852],"[0, 0, 1, 0]",,,,,,,,,,
