time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,trial_marker,sip_puff_before_frame_id,user_vel
1582328863102515745,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863106039197,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863112663586,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863115961129,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863122868114,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863125956262,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863133012342,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863135959654,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863143187449,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863145335378,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863153503779,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863155425179,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863163760219,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863165630602,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863173829860,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863175791135,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863183965690,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863185469188,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863194110822,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863195440321,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863204260211,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863206543364,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863214245477,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863216094956,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863224453056,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863225617194,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863234491918,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863236099404,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863244639823,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863245226947,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863254801612,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863255373807,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863264887513,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863265436253,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863274982775,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863275312769,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863285052362,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863285392636,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863295179113,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863295273945,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863305195610,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863305420592,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863315136388,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863315469835,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863325331594,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863325543669,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863335282197,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863335590912,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863345187299,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863345762185,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863355930872,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863356166979,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863365337570,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863366091961,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863376110028,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863376238286,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863385381977,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863386270993,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863395583928,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863396492587,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863405973438,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863406523846,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863415576453,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863416735574,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863425341078,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863426752082,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863436157190,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863436857153,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863446360945,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863446990351,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863455241685,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863457078348,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863465964904,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863467247684,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863476010729,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863477373417,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863485638925,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863487518033,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863496476800,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863497582938,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863505358703,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863507720799,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863515150235,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863517825543,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863525216807,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863527966499,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863535194493,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863538040970,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863546237139,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863548177095,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863555196072,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863558274476,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863565040223,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863568388442,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863575263220,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863578501138,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863585327624,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863588613101,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863595278987,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863598717535,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863605303663,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863608838257,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863615138884,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863618946953,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863626318730,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863629028342,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863635223981,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863639164628,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863646317085,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863649314021,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863656272109,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863659386899,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863665340293,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863669490805,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863676214597,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863679569582,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863686186507,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863689733828,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863696089278,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863699796944,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863706230188,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863709907618,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863715119703,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863720019873,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863726210005,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863730134054,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863736140144,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863740251048,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863746217828,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863750373972,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863755393399,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863760520985,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863765190293,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863770582030,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863775190883,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863780751151,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863786268377,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863790810885,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863796258310,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863800951501,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863806311404,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863811062197,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863815354008,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863821280783,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328863825369860,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,
1582328863831325255,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
