time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
1582330714588266284,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714588433628,,,,,,,,,Soft Puff,[-0.1535450518131256],"[0, 1, 0, 0]",,,,,,,,,,
1582330714592545901,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714592962071,"[21.540119171142578, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714598101684,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714602302858,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714602537902,,,,,,,,,Soft Puff,[-0.16440321505069733],"[0, 1, 0, 0]",,,,,,,,,,
1582330714602954995,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714603089842,"[21.570119857788086, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714612789715,"[21.600120544433594, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714612797332,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714622754842,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714623452082,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714627680256,"[21.6301212310791, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714633429146,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714634308853,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714634588386,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330714634917134,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714641139837,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714641331262,,,,,,,,,Soft Puff,[-0.16440321505069733],"[0, 1, 0, 0]",,,,,,,,,,
1582330714641532337,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714643333955,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714643506647,"[21.66012191772461, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714648427065,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714648606587,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330714653465866,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714653473613,"[21.690122604370117, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714661232728,"[21.720123291015625, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714663496823,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714668096586,"[21.750123977661133, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714673547915,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714674885295,"[21.78012466430664, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714682415466,"[21.81012535095215, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714683624976,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714692840866,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714694125866,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714699556731,"[21.840126037597656, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714704217245,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714705439071,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714705735618,,,,,,,,,Soft Puff,[-0.18608741462230682],"[0, 1, 0, 0]",,,,,,,,,,
1582330714706090668,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714712947488,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714713256321,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330714713418723,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714714130035,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714714950481,"[21.870126724243164, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714719332202,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714719534866,,,,,,,,,Soft Puff,[-0.18608741462230682],"[0, 1, 0, 0]",,,,,,,,,,
1582330714719774784,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714724136919,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714724217800,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714724376561,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330714724580084,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714726930518,"[21.900127410888672, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714730274396,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714730500828,,,,,,,,,Soft Puff,[-0.18608741462230682],"[0, 1, 0, 0]",,,,,,,,,,
1582330714734263848,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714735797507,"[21.93012809753418, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714744435877,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714744681605,"[21.960128784179688, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714751614380,"[21.990129470825195, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714754513000,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714757712285,"[22.020130157470703, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714764529365,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714765376283,"[22.05013084411621, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714766065607,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714769941451,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714770202786,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330714773320389,"[22.08013153076172, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714774745060,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714776077378,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714780145115,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714780279354,,,,,,,,,Soft Puff,[-0.18608741462230682],"[0, 1, 0, 0]",,,,,,,,,,
1582330714782832019,"[22.110132217407227, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714784806408,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714795242334,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714796001220,"[22.140132904052734, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714796436538,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714805170832,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714806319408,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714806633090,,,,,,,,,Soft Puff,[-0.19694557785987854],"[0, 1, 0, 0]",,,,,,,,,,
1582330714806816319,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714813030785,"[22.170133590698242, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714815267851,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714815275443,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714815335006,,,,,,,,,Soft Puff,[-0.18608741462230682],"[0, 1, 0, 0]",,,,,,,,,,
1582330714815649869,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714820336399,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714820532800,,,,,,,,,Soft Puff,[-0.19694557785987854],"[0, 1, 0, 0]",,,,,,,,,,
1582330714822111857,"[22.20013427734375, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714825290609,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714828127966,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714830688853,"[22.230134963989258, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714833374593,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714833647042,,,,,,,,,Soft Puff,[-0.20780374109745026],"[0, 1, 0, 0]",,,,,,,,,,
1582330714835383151,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714838194935,"[22.260135650634766, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714845485409,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714845802286,"[22.290136337280273, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714852520820,"[22.32013702392578, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714855561830,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714860810630,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714865905250,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714866265213,"[22.35013771057129, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714872945713,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714873203142,,,,,,,,,Soft Puff,[-0.21866190433502197],"[0, 1, 0, 0]",,,,,,,,,,
1582330714875941509,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714880955807,"[22.380138397216797, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714882085343,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714886089188,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714888553207,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330714888731178,,,,,,,,,Soft Puff,[-0.2295200675725937],"[0, 1, 0, 0]",,,,,,,,,,
1582330714891206096,"[22.410139083862305, 10.0]",0.0,"[3.0, 0.0]",-0.0,,p2,0.0,x,,,,,,,,,,,,,
1582330714896117135,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714898560555,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714905301026,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714906278896,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714913385719,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714915995681,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714916431627,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714920318902,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714920646700,,,,,,,,,Soft Puff,[-0.21866190433502197],"[0, 1, 0, 0]",,,,,,,,,,
1582330714923306038,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714926438979,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714936956374,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714937824027,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714938375688,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714946853790,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714947541419,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714947846118,,,,,,,,,Soft Puff,[-0.20780374109745026],"[0, 1, 0, 0]",,,,,,,,,,
1582330714948178404,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714952031549,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714955678959,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714955852004,,,,,,,,,Soft Puff,[-0.19694557785987854],"[0, 1, 0, 0]",,,,,,,,,,
1582330714956854106,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714958113646,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714963111685,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714963429543,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714963637238,,,,,,,,,Soft Puff,[-0.18608741462230682],"[0, 1, 0, 0]",,,,,,,,,,
1582330714966980449,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714972135456,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714973127875,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714977044903,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714977684332,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714977886476,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330714982058668,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714983884269,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714987166780,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714987932151,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714988172128,,,,,,,,,Soft Puff,[-0.16440321505069733],"[0, 1, 0, 0]",,,,,,,,,,
1582330714988488111,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330714992961325,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330714993097723,,,,,,,,,Soft Puff,[-0.1535450518131256],"[0, 1, 0, 0]",,,,,,,,,,
1582330714995058537,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330714997207685,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330714998126933,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715002971643,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715003135138,,,,,,,,,Soft Puff,[-0.1426868885755539],"[0, 1, 0, 0]",,,,,,,,,,
1582330715003294478,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715003536303,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715007390327,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330715008463800,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715008830815,,,,,,,,,Soft Puff,[-0.13182871043682098],"[0, 1, 0, 0]",,,,,,,,,,
1582330715008849329,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715012971052,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715013166889,,,,,,,,,Soft Puff,[-0.1210026741027832],"[0, 1, 0, 0]",,,,,,,,,,
1582330715013522410,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715015953736,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715017540392,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330715020273783,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715020513536,,,,,,,,,Soft Puff,[-0.11014451086521149],"[0, 1, 0, 0]",,,,,,,,,,
1582330715020653130,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715023234175,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715026304392,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715026310501,,,,,,,,,Soft Puff,[-0.09928634762763977],"[0, 1, 0, 0]",,,,,,,,,,
1582330715026547927,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715027620511,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330715030517470,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715030755441,,,,,,,,,Soft Puff,[-0.08842818439006805],"[0, 1, 0, 0]",,,,,,,,,,
1582330715031129310,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715032284388,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715036166430,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715036363237,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330715036560494,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715037694373,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330715040666731,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715041007940,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330715041166032,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715042544677,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715046154291,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715046512327,,,,,,,,,Soft Puff,[-0.055885814130306244],"[0, 1, 0, 0]",,,,,,,,,,
1582330715046518736,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715047883191,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330715050540633,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715050823005,,,,,,,,,Soft Puff,[-0.04502765089273453],"[0, 1, 0, 0]",,,,,,,,,,
1582330715050867889,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715051798173,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715055804599,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715056060531,,,,,,,,,Soft Puff,[-0.03416948765516281],"[0, 1, 0, 0]",,,,,,,,,,
1582330715056232081,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715058057195,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330715060404652,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715060730256,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330715060870930,,,,,,,,,Soft Puff,[-0.023311322554945946],"[0, 1, 0, 0]",,,,,,,,,,
1582330715061107861,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715065087838,,,,,,,,,,,,,mode_l,Soft Puff,0.172810255744,Soft Puff,False,True,,,
1582330715065468787,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330715065469323,,,,,,,,,Soft Puff,[-0.012453158386051655],"[0, 1, 0, 0]",,,,,,,,,,
1582330715066304203,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330715066311941,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330715067119749,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330715067226701,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330715067853045,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330715067991200,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330715068122493,,,,,,,,,,,,,,,,,,,,,"[2.0, 0.0, 0.0]"
1582330715068762864,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330715068784328,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330715069679511,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330715069695059,,,,,,,,,input stopped,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330715070087169,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715076968277,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715078218650,,,,,,,,,,,,,,,,,,,,,"[1.0, 0.0, 0.0]"
1582330715085510700,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715088292609,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715092732780,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715098395114,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715107860039,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715108732992,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715118787477,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715120849202,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715128870698,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715129235845,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715136761599,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715139043756,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715143893846,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715149098059,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715157539936,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715159463222,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715169519539,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715170019141,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715179302323,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715179703180,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715189388921,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715189750697,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715197431821,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715199879833,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715206118395,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715209976399,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715213424113,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715220060829,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715223502457,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715230716270,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715237798878,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715240594790,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715250229870,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715250768447,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715259686596,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715260795622,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715267283510,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715270884256,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715274340321,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715280996194,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330715282721412,"[22.5, 10.0]",0.0,"[0.0, 0.0]",-0.0,,p3,0.0,x,,,,,,,,,,,,,
1582330715291109867,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
